date,portfolio_return,portfolio_mean_forecast,portfolio_variance_forecast,portfolio_volatility_forecast,portfolio_var_forecast,portfolio_cvar_forecast,portfolio_risk_model,copula_family,copula_df,copula_avg_abs_correlation,copula_max_abs_correlation,copula_lower_tail_dependence,portfolio_var_breach,portfolio_cvar_breach
2022-12-29,-0.017298682678221433,0.001152561288887229,0.00020896853207269425,0.014455743912808301,-0.03333890171983721,-0.041399066583353517,studentt_copula_simulation,studentt,6,0.5279006243393091,0.8841464900786777,0.015466666666666668,0,0
2022-12-30,0.004377872139129435,0.0011149903977316852,0.00020435832502321277,0.01429539523843999,-0.0328980833372391,-0.040834599687178424,studentt_copula_simulation,studentt,6,0.5279736005122333,0.8847750489132601,0.015466666666666668,0,0
2023-01-03,-0.004432417519672827,0.0011064199351709762,0.00019223549650594095,0.01386490160462529,-0.03179805383516363,-0.03960404240874798,studentt_copula_simulation,studentt,6,0.5288049261435671,0.884353634421195,0.015733333333333335,0,0
2023-01-04,-0.036156254520708475,0.001094201636567148,0.00018453356528971084,0.013584313206405057,-0.031143148128368842,-0.03892180692575555,studentt_copula_simulation,studentt,6,0.5286834658432631,0.8845710522442818,0.015600000000000003,1,0
2023-01-05,-0.007711472679233999,0.0009943758883012611,0.00019652791242609854,0.014018841336790232,-0.03250344645807665,-0.040108282053727705,studentt_copula_simulation,studentt,6,0.5294442950716098,0.8860404788312827,0.015466666666666668,0,0
2023-01-06,-0.0025176953929313406,0.0009560528359412476,0.0001886743522856908,0.013735878285922994,-0.03172176323104504,-0.03927831143657054,studentt_copula_simulation,studentt,6,0.5299963523058043,0.8863028124265749,0.01506666666666667,0,0
2023-01-09,-0.020438327257228828,0.0009554002786956224,0.0001807043464405259,0.013442631678377783,-0.03089825359731478,-0.03841278966423619,studentt_copula_simulation,studentt,6,0.530125630899264,0.88591083011819,0.015466666666666668,0,0
2023-01-10,-0.009281358005153506,0.0009918146607827787,0.00016764227312786176,0.012947674429327522,-0.029239616106433275,-0.03663718221808694,studentt_copula_simulation,studentt,6,0.5283870526829471,0.8841952208626599,0.015466666666666668,0,0
2023-01-11,-0.0023217617576162253,0.0009213484791754102,0.00017106322260440753,0.01307911398392137,-0.029851503174794097,-0.03727735127743787,studentt_copula_simulation,studentt,6,0.5279078059640423,0.8863796996268165,0.015333333333333336,0,0
2023-01-12,-0.029735358995849115,0.0009212409936886558,0.0001652299732771006,0.0128541811593388,-0.02933422437205923,-0.03663813558059653,studentt_copula_simulation,studentt,6,0.5273863361630106,0.886161965444882,0.015466666666666668,1,0
2023-01-13,-0.0022624832053969035,0.0008497154098355633,0.00017422668625566572,0.01319949568186852,-0.030954256949076196,-0.03782720198410349,studentt_copula_simulation,studentt,6,0.5273816390006548,0.8849540793473959,0.015333333333333336,0,0
2023-01-17,-0.013909599259199434,0.0008870620432798974,0.0001634039841166818,0.012782956783024881,-0.029620408270443873,-0.03642067011010448,studentt_copula_simulation,studentt,6,0.5240645047031983,0.8811761746213664,0.014000000000000004,0,0
