date,asset,mean_forecast,variance_forecast,volatility_forecast,loglik,aic,bic,persistence,nu,optimizer_nit,fallback_used,fit_message,risk_model,evt_valid,evt_threshold,evt_exceedance_rate,evt_shape,evt_scale,evt_n_exceedances,evt_message,var_forecast,cvar_forecast,realized_return,var_breach,cvar_breach,converged
2023-07-10,^CNXENERGY,0.0008680298450780872,0.00013294615220243026,0.011530227760214899,-774.1563623119758,1562.3127246239517,1591.814981312907,0.8088458104101321,8.59106864238457,27,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.1590221691275926,0.1,-0.020827756224153407,0.7786579400414813,50,ok,-0.032680726162163484,-0.041063820943679996,0.006512143130219528,0,0,1
2023-07-10,^CNXIT,0.0005324758855318033,0.00013065649213906677,0.011430507081449482,-852.7791419343894,1719.5582838687787,1749.0605405577342,0.9215118303200194,7.878123469039508,33,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.207453000231612,0.1,-0.0994664392924228,0.8051972692162963,50,ok,-0.03221015585840441,-0.03886778154143529,-0.012448394221214798,0,0,1
2023-07-10,^CNXPHARMA,-0.00016140597513577098,7.167416472438725e-05,0.008466059574819164,-673.3171230287749,1360.6342460575497,1390.1365027465051,0.8917924263547196,9.976864166994133,35,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.3113005239021327,0.1,0.2172580084920459,0.3622079113279705,50,ok,-0.020425223698793384,-0.026885909603926953,-0.0012499780292802853,0,0,1
2023-07-10,^NSEBANK,0.0009900271344567807,7.628801856148701e-05,0.00873430126349481,-749.1861889785976,1512.372377957195,1541.8746346461505,0.9566137949665485,5.3203294576821225,30,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.0963396267555068,0.1,-0.25129042189217377,1.0913801163730028,50,ok,-0.02525115280434238,-0.029522409401537476,-0.0014289210894276039,0,0,1
2023-07-10,^NSEI,0.0008051579701014088,4.338887624552391e-05,0.006587023322072263,-625.26857872472,1264.53715744944,1294.0394141383954,0.9556401471635675,17.212775123684043,39,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.3152885957872957,0.1,-0.08530500132972285,0.6664802761146867,50,ok,-0.01703645827790788,-0.02036014205133907,0.0012458539412882885,0,0,1
2023-07-11,^CNXENERGY,0.0008916101091371141,0.00011523777006931239,0.01073488565702087,-774.524865728692,1563.049731457384,1592.5519881463395,0.8054550610633477,8.613029462766658,32,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.1623516842846213,0.1,-0.01815166611829426,0.7740206309080606,50,ok,-0.030324024264965346,-0.03815085275346201,0.008717855109891204,0,0,1
2023-07-11,^CNXIT,0.0004668046335377645,0.00014430527096295315,0.012012712889391519,-853.4922082539563,1720.9844165079126,1750.486673196868,0.920177578897643,7.987669888156763,34,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.199913174359217,0.1,-0.10023884154618175,0.8074967501099664,50,ok,-0.033892760483689506,-0.040892083978169645,0.004444702449488247,0,0,1
2023-07-11,^CNXPHARMA,-0.00016784648903872264,6.724859891705083e-05,0.008200524307448324,-673.1611822056723,1360.3223644113446,1389.8246211003,0.8943180204175148,9.949472740170748,41,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.3141232677744605,0.1,0.22513071269582474,0.3558538023699004,50,ok,-0.019749685548752123,-0.02607402971816241,0.010388167792559244,0,0,1
2023-07-11,^NSEBANK,0.0009975499625135594,7.364069092276862e-05,0.00858141543818784,-748.5813224575624,1511.1626449151247,1540.6649016040801,0.9581983846433528,5.253484773036545,30,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.0887837867470158,0.1,-0.2572434127359252,1.1057723547846008,50,ok,-0.024833035422157382,-0.029007126045142276,-0.0025846700426761515,0,0,1
2023-07-11,^NSEI,0.0008097496910823005,4.0879313504532196e-05,0.006393693260122212,-625.1942974325776,1264.3885948651553,1293.8908515541107,0.9565641938326105,17.05751702304794,37,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.3158218127786658,0.1,-0.0842668320644486,0.6645332143618667,50,ok,-0.01649587399220974,-0.01972336829718658,0.004304651710725693,0,0,1
2023-07-12,^CNXENERGY,0.0009409012532315765,0.00010643698554673005,0.01031683020829218,-774.6099685872294,1563.219937174459,1592.7221938634143,0.8016535816578655,8.622863980909797,29,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.1700150847622517,0.1,-0.013091101199021977,0.7662675212519341,50,ok,-0.029061307842313422,-0.03663289802368318,-0.0007584479680780021,0,0,1
2023-07-12,^CNXIT,0.0005011186702479426,0.00014015809183952227,0.011838838280824781,-853.4033323860826,1720.8066647721653,1750.3089214611207,0.921719063888533,7.949573318807466,37,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.2053885042080332,0.1,-0.09758507320893436,0.8021810527213675,50,ok,-0.033354024388847624,-0.04026530016400606,-0.00707531740720313,0,0,1
2023-07-12,^CNXPHARMA,-0.00015522362227852126,6.402076410057605e-05,0.008001297651042363,-673.4867351995159,1360.9734703990318,1390.4757270879873,0.8932067475395423,10.008872511042888,37,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.312795897029859,0.1,0.22673892360760217,0.3555293524458476,50,ok,-0.019260161992498984,-0.02546097539234171,0.0029677842585495995,0,0,1
2023-07-12,^NSEBANK,0.0009847711671104313,7.209162519250212e-05,0.008490678723900824,-748.3389782781676,1510.6779565563352,1540.1802132452906,0.9591860503010914,5.259634881767486,28,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.0838509304188244,0.1,-0.25825731984097755,1.11014249914928,50,ok,-0.024578050224343395,-0.028711325703180995,-0.0023628618302318216,0,0,1
2023-07-12,^NSEI,0.0008280294251911708,3.878148713362453e-05,0.006227478392866934,-625.1632469768188,1264.3264939536375,1293.828750642593,0.9569967228121277,17.020829929657964,45,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.3174187044501615,0.1,-0.08400173873873676,0.6634626878179402,50,ok,-0.016026251185227627,-0.019167461505315418,-0.0028384540734549546,0,0,1
2023-07-13,^CNXENERGY,0.0009476221583681607,9.67709765605658e-05,0.009837224027161615,-774.7262359720315,1563.452471944063,1592.9547286330185,0.7973389636691051,8.615465517569366,30,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.1718087392092693,0.1,-0.010910255308631125,0.7627322516852111,50,ok,-0.027641201054022048,-0.034879254987917496,-0.014353127195430915,0,0,1
2023-07-13,^CNXIT,0.0004703967869789849,0.00014183396436449512,0.011909406549635255,-853.7228825072818,1721.4457650145637,1750.948021703519,0.9220813753784212,8.035863708370801,41,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.2032682094661395,0.1,-0.09746131507178954,0.8021273473693573,50,ok,-0.033562679756267456,-0.04051745194215007,0.017368300500068656,0,0,1
2023-07-13,^CNXPHARMA,-0.00015679011267026789,6.099921922606656e-05,0.007810199691817525,-673.1474339013595,1360.294867802719,1389.7971244916744,0.8953974293189507,9.954097514073396,39,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.3080688073632,0.1,0.2102047282279254,0.3668940041314323,50,ok,-0.018860022032191868,-0.024747007332051252,-0.004325311454147496,0,0,1
2023-07-13,^NSEBANK,0.0009630955745805983,6.828188909174156e-05,0.00826328561116833,-748.0215266897536,1510.0430533795072,1539.5453100684626,0.9634732741467622,5.214427964736979,45,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.0725889518947695,0.1,-0.27401997558330493,1.1310824989722312,50,ok,-0.02386001443190322,-0.027763484320675883,0.0005733543819488318,0,0,1
2023-07-13,^NSEI,0.0008031029425945137,3.898487956320392e-05,0.006243787277222369,-625.2443637228091,1264.4887274456182,1293.9909841345736,0.9575608266731024,17.170640530713534,32,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.3139223220732275,0.1,-0.08084917227524396,0.6598274040457588,50,ok,-0.016056334936102284,-0.019220536789795187,0.001518077522588257,0,0,1
2023-07-14,^CNXENERGY,0.0009000983527064591,0.00014889820940989015,0.012202385398351018,-776.2807602932876,1566.5615205865752,1596.0637772755306,0.7913719752080699,8.827489193905352,27,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.1681525622076823,0.1,-0.02525260366097446,0.7765331156449395,50,ok,-0.03455021647751094,-0.04327031183651559,-7.50150734010191e-05,0,0,1
2023-07-14,^CNXIT,0.0005619563556447019,0.00013999028079882928,0.011831748847859697,-854.1183218145893,1722.2366436291786,1751.738900318134,0.9177801780611486,8.002362162131849,45,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.2041667905759126,0.1,-0.10056765727714229,0.8077303981648722,50,ok,-0.03332886393989243,-0.04021746392814651,0.043501008628865634,0,0,1
2023-07-14,^CNXPHARMA,-0.00015512896415307477,6.197782739355438e-05,0.007872599786192258,-672.6302183731336,1359.2604367462673,1388.7626934352227,0.896413457512253,9.89628282368707,36,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.3081790531640005,0.1,0.20777456929011073,0.36843590003230214,50,ok,-0.01901869499304203,-0.02492622457296796,0.004967308662548575,0,0,1
2023-07-14,^NSEBANK,0.0009494730428995564,6.648714631114154e-05,0.008153965066833531,-745.4402693674094,1504.8805387348189,1534.3827954237743,0.9612968475521779,5.230835857953394,28,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.0756041019603093,0.1,-0.26504931128779563,1.136999437670507,50,ok,-0.02379958638217737,-0.02778040445716239,0.003447533565022809,0,0,1
2023-07-14,^NSEI,0.0007920890116896717,3.69401080694076e-05,0.006077837450064587,-624.8355467153989,1263.6710934307978,1293.1733501197532,0.9584670188774848,16.836849644950963,47,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.312889788354696,0.1,-0.0795680736732299,0.6589436330456424,50,ok,-0.015613728557123547,-0.018702453538178933,0.007735121594226513,0,0,1
2023-07-17,^CNXENERGY,0.0009082883580670995,0.00012349941197595683,0.011113028928962473,-776.4988590668681,1566.9977181337363,1596.4999748226917,0.7922326136137655,8.800840888711758,28,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.1682114465759077,0.1,-0.02624540770671568,0.7779028795298275,50,ok,-0.0313900657371564,-0.03931984666696697,0.007429174871509403,0,0,1
2023-07-17,^CNXIT,0.0005939369535050125,0.0001447161301300676,0.012029801749408325,-859.2265833204611,1732.4531666409223,1761.9554233298777,0.9012586540480357,7.285958069301937,34,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.182061413486804,0.1,-0.10032059312993882,0.8083103278217402,50,ok,-0.033618068477499465,-0.04063256919282075,0.003100635034446242,0,0,1
2023-07-17,^CNXPHARMA,-0.00014787575979674392,5.9229399727309925e-05,0.007696063911332203,-672.5647601645445,1359.129520329089,1388.6317770180444,0.8986537305729271,10.000789894830586,37,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.309382018297951,0.1,0.20302893464341476,0.3701979642918746,50,ok,-0.018588316534966284,-0.024293755610692077,0.007718060511345826,0,0,1
2023-07-17,^NSEBANK,0.0009489351996746898,6.380525542035967e-05,0.007987819190514998,-745.0683721033289,1504.1367442066578,1533.6390008956132,0.9622889956081166,5.201837244451291,33,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.0745581807473419,0.1,-0.26063050084470407,1.1315633992221652,50,ok,-0.02328411238517243,-0.02721860564730748,0.013968452404045095,0,0,1
2023-07-17,^NSEI,0.000803622146938373,3.5566219534246343e-05,0.005963742074758628,-625.3403346126415,1264.680669225283,1294.1829259142385,0.9577542232266757,17.25173180231306,43,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.3140162311317694,0.1,-0.07277219802118318,0.6510111246502752,50,ok,-0.015263684202028819,-0.018324432062425722,0.007482946045497485,0,0,1
2023-07-18,^CNXENERGY,0.0009473503968127091,0.0001109950125343973,0.010535417055551114,-776.6048732131718,1567.2097464263436,1596.712003115299,0.7901280577571186,8.783441914545847,34,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.1713287631218852,0.1,-0.026556175955484086,0.7781906929978537,50,ok,-0.029705392086045775,-0.037218140900312995,0.0035729431644924148,0,0,1
2023-07-18,^CNXIT,0.0005986382833762549,0.00014144745952796828,0.011893168607564944,-859.2542615151735,1732.508523030347,1762.0107797193025,0.9018214885481541,7.211206214942634,31,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.1815772011382624,0.1,-0.10088990505138884,0.8085182373672811,50,ok,-0.03321166164685929,-0.04013560652830392,0.010560465416562081,0,0,1
2023-07-18,^CNXPHARMA,-9.283048866301725e-05,5.751236603766825e-05,0.007583690792593554,-671.9200851631205,1357.840170326241,1387.3424270151963,0.8942201548108271,9.883587437180413,37,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.3164445632055897,0.1,0.2161103556349335,0.36350768790950827,50,ok,-0.018301353548113967,-0.02408563805445858,-0.002604112421211724,0,0,1
2023-07-18,^NSEBANK,0.0010177108618502273,6.36232002456259e-05,0.007976415250325544,-745.1020466952684,1504.2040933905369,1533.7063500794923,0.9593278616863976,5.221622285681643,28,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.082828879425081,0.1,-0.25621438571476984,1.1181519042586485,50,ok,-0.02313242576318336,-0.027068202140282303,-0.0008562223715777861,0,0,1
2023-07-18,^NSEI,0.0008739685282989313,3.422455690397853e-05,0.005850175801117307,-624.345111569333,1262.690223138666,1292.1924798276214,0.9564585500493111,17.037252840373725,39,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.3011480723039166,0.1,-0.1044725205393753,0.6944573467105195,50,ok,-0.015052561237037038,-0.017944486453860573,0.001915870400722497,0,0,1
2023-07-19,^CNXENERGY,0.0009801712129745216,0.00010027831710281845,0.010013906186040413,-776.4570963601208,1566.9141927202415,1596.416449409197,0.7871308163296068,8.721041024004972,33,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.1740585652030129,0.1,-0.02694251758298441,0.7787952129282925,50,ok,-0.028188428577684034,-0.03532579739757036,0.008086191184784042,0,0,1
2023-07-19,^CNXIT,0.000633073311176179,0.0001383959608355842,0.011764181264991805,-859.6457802080504,1733.2915604161008,1762.7938171050562,0.9012975733053548,7.382486210010655,47,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.1847406250015797,0.1,-0.10138314092811168,0.8099034592545855,50,ok,-0.03287055256588251,-0.03972028167058832,-0.000561169985923371,0,0,1
2023-07-19,^CNXPHARMA,-0.00011946599645021144,5.654429107629081e-05,0.00751959381059182,-671.4793646751635,1356.958729350327,1386.4609860392825,0.9000461788808948,9.931315746265943,37,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.3135093546745116,0.1,0.20251888302823204,0.36976188960655515,50,ok,-0.01815331634933814,-0.02371127106303037,0.005368201420404617,0,0,1
2023-07-19,^NSEBANK,0.0010305804976519812,6.070179822819989e-05,0.007791135875352187,-744.4795719871428,1502.9591439742856,1532.461400663241,0.9634209092249203,5.129830161948538,54,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.07163316297463,0.1,-0.2750081581646685,1.1478680184875334,50,ok,-0.022574502527375563,-0.026298176185374104,0.005675219151024535,0,0,1
2023-07-19,^NSEI,0.0008856198283491572,3.275213845231073e-05,0.005722948405525838,-624.0803706411591,1262.1607412823182,1291.6629979712736,0.9570389865329878,16.900924710477394,38,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.2998742624408117,0.1,-0.10843210632634533,0.6988252334633727,50,ok,-0.014702703105609219,-0.01751361482170059,0.004239283896302126,0,0,1
2023-07-20,^CNXENERGY,0.0010122075358767512,9.707791226646454e-05,0.009852812403900957,-776.8106788354827,1567.6213576709654,1597.1236143599208,0.7844814804351615,8.760127856499942,37,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.1756554685351666,0.1,-0.02725324595998838,0.7788236704743992,50,ok,-0.027697452701428673,-0.034713113581867475,0.007035450419452971,0,0,1
2023-07-20,^CNXIT,0.0006384652947563967,0.00013536683426410755,0.01163472536264211,-859.4355267067393,1732.8710534134786,1762.373310102434,0.9013387541538436,7.355304761697848,48,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.1850792417744211,0.1,-0.10211401848016266,0.8115773656252481,50,ok,-0.032524738886394046,-0.0392971843674391,-0.0066433275792601165,0,0,1
2023-07-20,^CNXPHARMA,-0.00010952923066101576,5.455216374037856e-05,0.007385943659437063,-671.4615601056064,1356.9231202112128,1386.4253769001682,0.9041448451942339,10.205146428348835,36,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.319690763916338,0.1,0.20431194765408783,0.36399717476148996,50,ok,-0.017761169097639713,-0.02316962276996459,0.014543278630492651,0,0,1
2023-07-20,^NSEBANK,0.0010428905056131426,5.842430680344508e-05,0.007643579449671802,-744.3959442535464,1502.7918885070928,1532.2941451960482,0.9643958112861459,5.136988025555246,38,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.0693924310195786,0.1,-0.27673050252129805,1.1500193360156792,50,ok,-0.022099475758958844,-0.025740069262729075,0.011269857428612085,0,0,1
2023-07-20,^NSEI,0.0008945921798962643,3.147015510011527e-05,0.0056098266550861685,-624.0968389452954,1262.1936778905908,1291.6959345795462,0.9573867977374122,17.041673418066495,42,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.298349443472064,0.1,-0.11016867135275238,0.700352033144262,50,ok,-0.014379185028191082,-0.01712523348523008,0.007334449485703942,0,0,1
2023-07-21,^CNXENERGY,0.0010171375801943862,9.400868527744976e-05,0.009695807613471389,-776.9759798094151,1567.9519596188302,1597.4542163077856,0.7834256111584941,8.782939123596531,36,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.1754642878668675,0.1,-0.027290172252256453,0.7789815403192778,50,ok,-0.02723588700496456,-0.03414031731049647,-0.006168290336887594,0,0,1
2023-07-21,^CNXIT,0.0006117622046510247,0.0001385772408728857,0.01177188348875768,-859.5160056697989,1733.0320113395978,1762.5342680285532,0.8986127157167783,7.410520142324251,46,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.1821430813382898,0.1,-0.10185006314724639,0.8137487199944852,50,ok,-0.032966017743721064,-0.039842458559667226,-0.04179438555473425,1,1,1
2023-07-21,^CNXPHARMA,-8.61250082797841e-05,5.427917551257857e-05,0.007367440227961037,-672.9999144107929,1359.9998288215859,1389.5020855105413,0.9025547181095006,10.485170335121808,34,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.3162393284370144,0.1,0.1982167505190236,0.36564377960117384,50,ok,-0.01764415122079366,-0.02294730941306065,-0.0017533872846211551,0,0,1
2023-07-21,^NSEBANK,0.001055052911253486,5.89730937776616e-05,0.0076793941022493175,-744.3587656708103,1502.7175313416205,1532.219788030576,0.9593068921735423,5.21590911045047,33,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.0827698678728623,0.1,-0.2556146855293105,1.119708839452449,50,ok,-0.022225458760217996,-0.02602701124320643,-0.0024213469270950583,0,0,1
2023-07-21,^NSEI,0.0009042135561157021,3.056712343878616e-05,0.00552875423931885,-624.1405257368491,1262.2810514736982,1291.7833081626536,0.9569483452443321,17.116673635891864,43,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.3008330739799183,0.1,-0.10658293176975556,0.696251153504829,50,ok,-0.014147487340132155,-0.016869099985042723,-0.011788954585924216,0,0,1
2023-07-24,^CNXENERGY,0.001004465172261044,0.00010196476868746527,0.010097760577844242,-777.2605202847328,1568.5210405694656,1598.023297258421,0.7833432256691188,8.851218504503798,29,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.1735873653326683,0.1,-0.027101298990074955,0.7786383039898187,50,ok,-0.02839691562347124,-0.03558885894448347,-0.0036128668666659536,0,0,1
2023-07-24,^CNXIT,0.0005580150491774152,0.00032471172873401697,0.018019759397228836,-861.4233121138897,1736.8466242277793,1766.3488809167347,0.8941326331425844,6.862546115316689,24,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.1948976487693672,0.1,-0.09255428369237564,0.8225439390665882,50,ok,-0.0517112281819122,-0.0626737579750617,-0.0009244509948409529,0,0,1
2023-07-24,^CNXPHARMA,-0.00010098736684554983,5.3028371158221346e-05,0.007282058167731246,-672.4511349539915,1358.902269907983,1388.4045265969385,0.9061813616986301,10.7577934881384,34,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.3194258461939021,0.1,0.1996610357202414,0.36074360673095784,50,ok,-0.017388339842557117,-0.0225863827675028,0.0040585739566960655,0,0,1
2023-07-24,^NSEBANK,0.0010422081650785446,5.8133174385865375e-05,0.007624511419485538,-744.1643748922322,1502.3287497844644,1531.8310064734198,0.9625844727618142,5.196763973282892,42,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.077470266684413,0.1,-0.2656971814038973,1.1295072277844675,50,ok,-0.02200567192916479,-0.025696077007137788,-0.003307640660876743,0,0,1
2023-07-24,^NSEI,0.00083425530637067,5.591994444691579e-05,0.007477963923884348,-626.5218050459367,1267.0436100918735,1296.5458667808289,0.9547647991543233,17.385142648520226,39,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,evt,1,1.3108520105112194,0.1,-0.09702766594111634,0.6805647177694317,50,ok,-0.019469897787336137,-0.023180185173794797,-0.0036862180542645007,0,0,1
