date,asset,arch_volatility_forecast,custom_volatility_forecast,vol_forecast_gap,vol_forecast_ratio,arch_persistence,custom_persistence,persistence_gap,arch_std_resid_sq_lag1_acf,custom_std_resid_sq_lag1_acf,std_resid_sq_acf_gap,arch_fallback_used,custom_fallback_used,arch_converged,custom_converged,arch_mu,custom_mu,mu_gap,arch_omega,custom_omega,omega_gap,arch_alpha_sum,custom_alpha_sum,alpha_gap,arch_gamma_sum,custom_gamma_sum,gamma_gap,arch_beta_sum,custom_beta_sum,beta_gap,arch_nu,custom_nu,nu_gap
2023-07-13,JPM,0.012932593753159045,0.012943430697350284,1.0836944191239262e-05,1.0008379559737266,0.87547085273171,0.8780391640074213,0.0025683112757113324,-0.026816271637714422,-0.027230768553258403,-0.0004144969155439812,0,0,1,1,0.00016338716904011697,0.00015200313916256252,-1.1384029877554449e-05,3.78405998009457e-05,3.7713090333773105e-05,-1.2750946717259205e-07,2.7109088502535586e-14,1.4576276381099915e-05,1.4576276353990828e-05,0.24469785023400623,0.2480951182383885,0.003397268004382281,0.7531219276146798,0.753977028611846,0.000855100997166236,6.323251833731615,6.2437090102605755,-0.0795428234710398
2023-07-13,XOM,0.01819054282329348,0.018237399184781,4.685636148752184e-05,1.0025758638399467,0.8275544039928818,0.8275592900915858,4.8860987039711645e-06,-0.048314745302611484,-0.04873073698500666,-0.00041599168239517953,0,0,1,1,0.0014962709990937212,0.0014978134601742765,1.5424610805552397e-06,6.609904835961024e-05,6.648371836001929e-05,3.8467000040905033e-07,0.05637241482690341,0.05553571034926422,-0.0008367044776391927,0.0291100855610825,0.0315591937954133,0.0024491082343307963,0.7566269463854371,0.7562439828446149,-0.00038296354082223427,9.634966240430625,9.499661944400643,-0.1353042960299824
2023-07-14,AAL,0.01862860331566741,0.018811465717680498,0.0001828624020130884,1.0098162164341808,0.9890878879526458,0.989925596936917,0.0008377089842711571,-0.06089184715563912,-0.060974425759268806,-8.257860362968772e-05,0,0,1,1,8.498657144189495e-05,-0.00010892172481795148,-0.00019390829625984642,9.078811752141796e-06,9.773543833031457e-06,6.947320808896605e-07,8.507163802402956e-12,4.7418643836797153e-07,4.7417793120416913e-07,0.07310252680317998,0.0774824091098169,0.004379882306636912,0.9525366245425486,0.9511839181955701,-0.0013527063469784828,8.22879127902501,8.006190750590793,-0.22260052843421718
2023-07-14,BA,0.01692831729986223,0.017016675042313332,8.835774245110131e-05,1.0052195230563064,0.9839017335444803,0.9844294723516303,0.0005277388071499578,-0.003759799637160364,-0.0041506455625123975,-0.0003908459253520336,0,0,1,1,0.0001026736077029365,6.455664527423846e-05,-3.811696242869804e-05,9.28122888184224e-06,9.519187945569474e-06,2.379590637272332e-07,5.004038738137658e-13,4.609115490700482e-06,4.609114990296609e-06,0.08287286479962455,0.08539578194880171,0.0025229171491771563,0.9424653011441676,0.9417269722617387,-0.0007383288824288625,5.322204968055491,5.1974249534554975,-0.12478001459999355
2023-07-14,CCL,0.03551235951342105,0.03569595202841276,0.00018359251499171225,1.0051698202402555,0.9504759218990674,0.9511681789281262,0.0006922570290588403,0.015282927803308394,0.015058615984056788,-0.0002243118192516054,0,0,1,1,-0.00048474228495030665,-0.000578428169040789,-9.368588409048239e-05,8.480668774596742e-05,8.622766093273983e-05,1.420973186772403e-06,0.0,0.000158247276304035,0.000158247276304035,0.12010699379642505,0.12412682034240183,0.004019826545976782,0.8904224250008549,0.8889465214806213,-0.0014759035202336346,8.153268110875478,8.031571056112272,-0.12169705476320658
2023-07-14,DAL,0.020676031228647584,0.02073400757319695,5.797634454936598e-05,1.0028040364182191,0.9162341227141326,0.9165759786876098,0.00034185597347713426,-0.06075443398402549,-0.061012954111422706,-0.00025852012739721597,0,0,1,1,0.0007785120075303419,0.0007556980715683571,-2.2813935961984782e-05,5.3655524515702024e-05,5.416572132457368e-05,5.101968088716563e-07,0.0,1.2649106066900175e-06,1.2649106066900175e-06,0.1381370002609686,0.14024566548134657,0.0021086652203779754,0.8471656225836484,0.8464518810363297,-0.0007137415473186248,7.930745359573556,7.852816177583581,-0.07792918198997434
2023-07-14,JPM,0.012720850583370477,0.01273368699285649,1.283640948601325e-05,1.001009084211931,0.8860987854831021,0.8875721149339929,0.0014733294508908479,-0.026580119099707037,-0.026874391142027255,-0.00029427204232021845,0,0,1,1,0.00022229446225466686,0.00020610918628158995,-1.6185275973076905e-05,3.451440834787517e-05,3.476401442411277e-05,2.4960607623760177e-07,0.0,8.942061304221987e-06,8.942061304221987e-06,0.23262129918487912,0.23815558175083676,0.005534282565957643,0.7697881358906625,0.7684853819972703,-0.0013027538933921834,6.200014896215931,6.128957362033318,-0.0710575341826134
2023-07-14,XOM,0.01871009299076881,0.018752452039367058,4.235904859824918e-05,1.0022639678284415,0.8319408336728666,0.832529681586476,0.0005888479136093583,-0.049433528434075474,-0.04956807662187431,-0.0001345481877988372,0,0,1,1,0.0015020231248250395,0.0015012103923591868,-8.127324658527193e-07,6.4438369481851e-05,6.451874618203349e-05,8.037670018249397e-08,0.055512258232329886,0.05499402560624009,-0.0005182326260897985,0.026515790242395063,0.02813522704519715,0.001619436802802087,0.7631706803193392,0.7634680424576373,0.0002973621382981184,9.561335996815261,9.469881420575934,-0.09145457623932707
2023-07-17,AAL,0.019020468488695947,0.019125610510940916,0.0001051420222449688,1.0055278355686905,0.9898788112656441,0.9915434050880713,0.0016645938224271184,-0.0601046717083743,-0.06113073902126627,-0.0010260673128919678,0,0,1,1,4.441212982911996e-05,-0.00019627660288024828,-0.00024068873270936825,8.433185981194204e-06,8.69013429079863e-06,2.569483096044256e-07,3.139759009027876e-12,2.592235101980431e-06,2.592231962221422e-06,0.07057368119537831,0.07580953272898391,0.005235851533605604,0.9545919706648153,0.9536360464884773,-0.0009559241763379411,8.195677201392094,7.831152036315957,-0.3645251650761372
2023-07-17,BA,0.01758752527467641,0.017646232589497445,5.870731482103542e-05,1.003338008838888,0.9835522248631794,0.9853053033902156,0.0017530785270362115,-0.009988357802436216,-0.01047321450857686,-0.000484856706140643,0,0,1,1,0.00010085678146158991,2.1925963037365055e-05,-7.893081842422485e-05,9.332248794123795e-06,9.233550710683119e-06,-9.869808344067602e-08,0.0,3.39238030559308e-06,3.39238030559308e-06,0.07819763404718015,0.0826697272904548,0.004472093243274647,0.9444534078395893,0.9439670473646826,-0.00048636047490668854,5.656898166931689,5.35083916388195,-0.30605900304973854
2023-07-17,CCL,0.035921689639493555,0.0361552140590868,0.00023352441959324788,1.0065009308286128,0.9550869125004924,0.9558791809850836,0.0007922684845912409,0.016153835154508498,0.015719363731000403,-0.0004344714235080954,0,0,1,1,-0.0004841955523588893,-0.0006180874819999082,-0.00013389192964101892,7.630087183422895e-05,7.800326949302304e-05,1.7023976587940821e-06,5.988416102587025e-18,2.6668996465437893e-05,2.6668996465431906e-05,0.10934331446092149,0.11443485284279813,0.005091538381876634,0.9004152552700316,0.8986350855672192,-0.001780169702812473,8.064764663545965,7.906033277658187,-0.15873138588777813
2023-07-17,DAL,0.02239013695324988,0.022459297134857552,6.916018160767201e-05,1.0030888681812031,0.9157260121454889,0.916486971381079,0.000760959235590164,-0.062342440052558026,-0.06265645892129518,-0.0003140188687371509,0,0,1,1,0.000771056085180962,0.0007398782560271052,-3.1177829153856756e-05,5.4096498435891483e-05,5.44107679194756e-05,3.142694835841199e-07,4.101207931301514e-12,5.57497144896786e-06,5.5749673477599285e-06,0.13590552744431345,0.1379217677363758,0.002016240292062349,0.847773248419231,0.8475205125414422,-0.0002527358777887345,7.9587813415657935,7.866630892693303,-0.09215044887249046
2023-07-17,JPM,0.012424977615000169,0.012426016599154868,1.0389841546987882e-06,1.0000836206057582,0.9017146681751385,0.9006756559252045,-0.0010390122499339682,-0.023755594629697934,-0.024999340907371808,-0.001243746277673874,0,0,1,1,0.0003336105195957236,0.00031506215362189457,-1.8548365973829054e-05,2.9609009264992426e-05,3.036994203137256e-05,7.609327663801326e-07,2.458594377974969e-15,1.0381412999053318e-05,1.0381412996594723e-05,0.21748348219098532,0.22514524869215286,0.0076617665011675384,0.7929729270796433,0.7880926501661291,-0.0048802769135142254,6.323505068302723,6.220874251777313,-0.1026308165254104
2023-07-17,XOM,0.018643113844997446,0.021154352060729145,0.002511238215731699,1.1347005782730628,0.9832304260546142,0.8325966827582763,-0.15063374329633794,-0.010500713371885293,-0.04740518419768057,-0.036904470825795274,0,0,1,1,0.0014223629012479388,0.0015103289292618149,8.796602801387603e-05,6.507469471620797e-06,6.474166521178592e-05,5.823419574016512e-05,0.011551289324598247,0.05128038487929995,0.03972909555470171,0.015083703601685433,0.031964680659952685,0.01688097705826725,0.9641372849291733,0.7653339575489999,-0.19880332738017337,9.325793609665778,9.528115003957208,0.20232139429142926
2023-07-18,AAL,0.018813846371726572,0.018753444994687615,-6.0401377038957205e-05,0.9967895253397132,0.9903481378763692,0.9916211032512601,0.0012729653748908554,-0.06161127796844099,-0.06230385369377728,-0.0006925757253362849,0,0,1,1,-5.40080494641595e-05,-0.00017655174876059367,-0.00012254369929643418,8.325485434021402e-06,7.96775266373702e-06,-3.5773277028438205e-07,0.0,5.376291992533808e-06,5.376291992533808e-06,0.07089644999770017,0.07293272832458332,0.002036278326883148,0.9548999128775192,0.9551493627969758,0.00024944991945663464,8.348379022992699,8.063129329305232,-0.2852496936874669
2023-07-18,BA,0.017547226322741877,0.017343436356594407,-0.00020378996614747041,0.9883862006222972,0.9827016476050479,0.985004536273184,0.002302888668136105,-0.012806898991330482,-0.01158168942671627,0.0012252095646142127,0,0,1,1,1.0509253368551688e-05,-7.992459127113805e-07,-1.130849928126307e-05,9.997566059102026e-06,8.826117411075686e-06,-1.1714486480263408e-06,3.060434893685629e-13,5.813428801470389e-06,5.813428495426899e-06,0.07942699174533974,0.07955723581092354,0.00013024406558380386,0.942988151732072,0.9452201049389207,0.002231953206848769,5.6989239664086515,5.45446274500513,-0.24446122140352156
2023-07-18,CCL,0.03517078136453898,0.035286435988022044,0.00011565462348306355,1.0032883723078063,0.9560504294923462,0.9554397551542765,-0.0006106743380697166,0.011194969435349322,0.011613100955876391,0.00041813152052706977,0,0,1,1,-0.0005329582969518407,-0.0005771475444917187,-4.418924753987806e-05,7.498962318855586e-05,7.728373252309329e-05,2.2941093345374246e-06,7.704843477036422e-17,1.9684572539361526e-05,1.9684572539284476e-05,0.10801695647899479,0.11221386230882165,0.004196905829826861,0.9020419512528487,0.8993131394273263,-0.002728811825522426,7.9400863221352935,7.865386214719506,-0.07470010741578736
2023-07-18,DAL,0.021819022444095892,0.021783089466840124,-3.59329772557683e-05,0.998353135327312,0.9181960778687797,0.9194061174156896,0.0012100395469099023,-0.06245352563941123,-0.06212198617460754,0.00033153946480368734,0,0,1,1,0.0007123829170795902,0.0007211688004088747,8.785883329284479e-06,5.2583087781619675e-05,5.1766031015597336e-05,-8.170567660223391e-07,0.0,1.4981597304627406e-06,1.4981597304627406e-06,0.13425836969736843,0.1334261902514381,-0.0008321794459303367,0.8510668930200954,0.8526915241302401,0.0016246311101446587,7.815546321465157,7.741061279958188,-0.07448504150696866
2023-07-18,JPM,0.012482693277805178,0.012505283965081796,2.2590687276618712e-05,1.0018097606641339,0.8984527951604555,0.8930227525821121,-0.0054300425783434525,-0.024816609375810803,-0.025690729864998877,-0.0008741204891880745,0,0,1,1,0.00033179980693551247,0.00033847361848986755,6.673811554355085e-06,3.0668819079602475e-05,3.225122354133576e-05,1.5824044617332835e-06,2.0104034475117006e-15,7.360499093450762e-06,7.360499091440359e-06,0.21381990160571002,0.22086286376337025,0.007042962157660232,0.7915428443575985,0.7825839602013335,-0.008958884156265001,6.2885686393533025,6.239304122110406,-0.04926451724289649
2023-07-18,XOM,0.01828088501931978,0.020115323995419432,0.0018344389760996532,1.10034738330015,0.9847211627088529,0.8354644544177563,-0.1492567082910966,-0.011265797164562046,-0.04764606105522515,-0.0363802638906631,0,0,1,1,0.0014023690057242905,0.0014916479879007439,8.927898217645338e-05,5.908361045713991e-06,6.356566354269833e-05,5.765730249698434e-05,0.012992615989849422,0.052598557623657526,0.0396059416338081,0.012734323196912175,0.02853752651289344,0.015803203315981264,0.9653613851205474,0.768597133537652,-0.19676425158289534,9.224444949294162,9.465430853142859,0.24098590384869745
2023-07-19,AAL,0.01916480518878975,0.01903253242313019,-0.00013227276565956278,0.9930981419139635,0.9881125793867701,0.9890972417715732,0.0009846623848031033,-0.06233825629636296,-0.062129453790009774,0.0002088025063531826,0,0,1,1,-4.283841958599608e-05,-5.395164338213595e-05,-1.111322379613987e-05,1.056144625928332e-05,9.765968552174136e-06,-7.954777071091842e-07,9.701881574789877e-13,7.779615960346965e-06,7.779614990158807e-06,0.07218030303596244,0.07160742902660988,-0.0005728740093525614,0.9520224278678187,0.9532857476423079,0.0012633197744892355,8.354382615441104,8.183784020099653,-0.17059859534145083
2023-07-19,BA,0.017278483867079343,0.01698547194837501,-0.0002930119187043341,0.98304180384353,0.9836263522985574,0.9858173968673574,0.002191044568799927,-0.012446615409972633,-0.010899093858429463,0.0015475215515431701,0,0,1,1,-6.900279765220027e-05,-3.415600212931075e-05,3.4846795522889525e-05,9.73662782758748e-06,8.230572773344466e-06,-1.5060550542430134e-06,0.0,5.465439798687472e-06,5.465439798687472e-06,0.08073299940939009,0.07844965889873824,-0.002283340510651849,0.9432598525938624,0.9465871019781895,0.0033272493843271578,5.53185606897896,5.37399191292935,-0.15786415604960968
2023-07-19,CCL,0.034484191789885,0.034390599195854396,-9.359259403060594e-05,0.9972859275751372,0.957460210368886,0.9560209474697665,-0.0014392628991194423,0.012173307115245554,0.013015894907482608,0.0008425877922370543,0,0,1,1,-0.0006210768121842041,-0.0005216228725156315,9.945393966857266e-05,7.270280234313881e-05,7.363610866889631e-05,9.333063257574973e-07,1.2394887522798661e-18,1.6990294566604092e-05,1.6990294566602852e-05,0.10456572948976706,0.1051275293060096,0.0005617998162425475,0.9051773456240024,0.9034401925221951,-0.0017371531018073316,8.045310577352915,8.008659490308837,-0.03665108704407771
2023-07-19,DAL,0.021516021643325535,0.021485672319497832,-3.0349323827703195e-05,0.9985894546709978,0.9148222198946747,0.915730511304296,0.0009082914096212313,-0.06316794832042058,-0.06270848602330463,0.00045946229711595066,0,0,1,1,0.0007330059422934468,0.0007479884420613604,1.498249976791355e-05,5.499236818932495e-05,5.42405551154069e-05,-7.518130739180486e-07,6.288008264509946e-12,4.6596199189351674e-06,4.659613630926903e-06,0.13625776477356102,0.13491429267119398,-0.0013434721023670437,0.8466933375016061,0.84826870534878,0.0015753678471738253,7.85349160677697,7.801280575051261,-0.052211031725708956
2023-07-19,JPM,0.012332803132305191,0.012387086404885745,5.428327258055407e-05,1.0044015356442657,0.9059855715237539,0.8942066999850644,-0.011778871538689506,-0.02533962468943723,-0.02623112458552114,-0.0008914998960839089,0,0,1,1,0.0002835938464030882,0.00032317046341301733,3.957661700992914e-05,2.87120440725212e-05,3.146693791293686e-05,2.7548938404156587e-06,0.0,1.058989915038139e-05,1.058989915038139e-05,0.20949505788380474,0.21652658183946713,0.007031523955662394,0.8012380425818515,0.7859328191661805,-0.015305223415670977,6.149789477866135,6.167473426341717,0.017683948475581523
2023-07-19,XOM,0.018208805138592896,0.01932773170763675,0.001118926569043853,1.061449752497616,0.9832265379629944,0.8391526355042559,-0.14407390245873852,-0.012475118739489846,-0.0462865608366362,-0.03381144209714636,0,0,1,1,0.0012957758227898897,0.0014143452630472567,0.00011856944025736703,6.556638690801328e-06,6.18907554633722e-05,5.533411677257088e-05,0.013599075665939748,0.05433527087074208,0.04073619520480233,0.01278988335740929,0.02430466687527313,0.011514783517863841,0.9632325206183501,0.7726650311958773,-0.1905674894224728,9.17889690870054,9.272453190771468,0.09355628207092792
2023-07-20,AAL,0.01851194892972494,0.018480645605207718,-3.130332451722201e-05,0.9983090205879427,0.9900589003140838,0.9907452151122472,0.0006863147981633899,-0.06312950693113023,-0.06367173552408527,-0.000542228592955038,0,0,1,1,-5.106767313569409e-06,-6.506133869957915e-05,-5.995457138600974e-05,8.538830679800555e-06,8.34576114768823e-06,-1.9306953211232495e-07,0.0,2.5360211312697847e-06,2.5360211312697847e-06,0.07089627795925274,0.07194329485634374,0.0010470168970909965,0.9546107613344574,0.9547710316629441,0.0001602703284866447,8.278412002786608,8.070657725097515,-0.2077542776890926
2023-07-20,BA,0.01743222808893306,0.017219488658596946,-0.00021273943033611395,0.9877961997025972,0.9841357913223757,0.9860169525943304,0.001881161271954701,-0.012635917155682783,-0.011122247798693356,0.0015136693569894263,0,0,1,1,-0.000102352013916887,-8.820451470226873e-05,1.4147499214618264e-05,9.346514167786469e-06,8.237067379154654e-06,-1.1094467886318152e-06,0.0,6.692037562626367e-06,6.692037562626367e-06,0.08003814307634881,0.07916552860340953,-0.0008726144729392787,0.9441167197842013,0.9464274962550631,0.002310776470861753,5.5960278447902905,5.393082878950708,-0.2029449658395821
2023-07-20,CCL,0.033862014469155585,0.03378914517085544,-7.286929830014471e-05,0.9978480518822493,0.9580671301708739,0.956666552573574,-0.0014005775972998347,0.012237414430454594,0.013052520234992739,0.0008151058045381444,0,0,1,1,-0.0005645538567407029,-0.0004947932175209867,6.97606392197162e-05,7.120281444677901e-05,7.251012279555577e-05,1.3073083487767618e-06,9.890846545785647e-14,1.2234903951941971e-05,1.2234903853033505e-05,0.10369444280231824,0.10501997007001197,0.0013255272676937352,0.9062199087696158,0.9041443326346161,-0.002075576134999646,8.005011470577427,7.949281762233507,-0.05572970834392077
2023-07-20,DAL,0.02105490943665373,0.021039654257844417,-1.5255178809313319e-05,0.9992754574007924,0.9172843835987528,0.9177361610552089,0.0004517774564561927,-0.06414546708202724,-0.06391563945357714,0.0002298276284500994,0,0,1,1,0.0007891810092497681,0.0007962343828598467,7.053373610078667e-06,5.311021384005451e-05,5.275843760784667e-05,-3.517762322078347e-07,0.0,1.8587767314360224e-05,1.8587767314360224e-05,0.13477442931958541,0.1343332669540224,-0.00044116236556301924,0.8498971689389601,0.8505509398108834,0.0006537708719233093,7.767964620105268,7.740241155230797,-0.027723464874470416
2023-07-20,JPM,0.012196092655328686,0.012253896706285461,5.78040509567751e-05,1.0047395549206097,0.907454332368032,0.8943770025144032,-0.01307732985362875,-0.025612308762270882,-0.026340947977265935,-0.0007286392149950527,0,0,1,1,0.00037681243922179627,0.0004091127136940978,3.230027447230152e-05,2.85553681813957e-05,3.120654032409801e-05,2.65117214270231e-06,0.0,5.329435801934422e-06,5.329435801934422e-06,0.2157521926392401,0.21908781501473312,0.003335622375493036,0.7995782360484119,0.7848277655712347,-0.014750470477177258,6.0197520845901895,6.111037824887985,0.09128574029779557
2023-07-20,XOM,0.01791227334290794,0.018725659729537453,0.0008133863866295124,1.045409444745413,0.9842525940645709,0.8392774977790101,-0.14497509628556082,-0.0118923185478428,-0.045671777439259376,-0.03377945889141658,0,0,1,1,0.001362562113644326,0.0014735531552168574,0.0001109910415725314,6.14091290638093e-06,6.179297523070063e-05,5.5652062324319705e-05,0.014933418709780223,0.05620407749760207,0.041270658787821844,0.010555837861738037,0.02105480394409457,0.010498966082356533,0.9640412564239217,0.7725460183093606,-0.19149523811456104,9.046142166267645,9.167574820087626,0.1214326538199817
2023-07-21,AAL,0.02672875613342033,0.026764797982189423,3.604184876909375e-05,1.001348429705789,0.9828052866990704,0.9832493387047885,0.00044405200571806525,-0.06752630026851329,-0.06811639352035197,-0.0005900932518386748,0,0,1,1,-0.00020119039130325083,-0.00021926260404604258,-1.8072212742791752e-05,1.6317277501877556e-05,1.6174507290297078e-05,-1.427702115804778e-07,5.8264731687954924e-12,3.2131467568945083e-06,3.2131409304213394e-06,0.07436932025926082,0.07524375096114742,0.0008744307018865999,0.9456206265636136,0.9456242500774579,3.62351384430859e-06,7.925465543251001,7.785394822621982,-0.14007072062901837
2023-07-21,BA,0.0172504477554976,0.017136722318755054,-0.00011372543674254693,0.9934073921816723,0.9834648368450196,0.9848730826199843,0.0014082457749646782,-0.011953168443298962,-0.010779425432363815,0.0011737430109351465,0,0,1,1,-3.621886081040115e-05,-3.2138521772602293e-05,4.080339037798854e-06,9.532622624823694e-06,8.875413912581598e-06,-6.572087122420952e-07,0.0,4.558946609354522e-06,4.558946609354522e-06,0.0792489748543036,0.07971647109428792,0.0004674962399843219,0.9438403494178679,0.945010288126231,0.0011699387083631274,5.71819057841815,5.481451691258479,-0.23673888715967095
2023-07-21,CCL,0.034486840449677744,0.0344102415597754,-7.659888990234343e-05,0.9977788951117713,0.9582433113183044,0.9569153239697736,-0.0013279873485307903,0.011846584928632626,0.013066629909549954,0.0012200449809173283,0,0,1,1,-0.0005370202984269226,-0.0004853441472033194,5.167615122360326e-05,7.090688904953365e-05,7.215816140403579e-05,1.2512723545021428e-06,8.496250820314572e-14,1.4580734303691294e-05,1.4580734218728785e-05,0.102916981837307,0.1047064305547763,0.0017894487174692914,0.906784820399566,0.9045475279580818,-0.0022372924414841844,7.973586796745884,7.937828242145349,-0.035758554600535675
