date,portfolio_return,portfolio_mean_forecast,portfolio_variance_forecast,portfolio_volatility_forecast,portfolio_var_forecast,portfolio_cvar_forecast,portfolio_risk_model,copula_family,copula_df,copula_avg_abs_correlation,copula_max_abs_correlation,copula_lower_tail_dependence,portfolio_var_breach,portfolio_cvar_breach
2023-02-27,-0.0005591984516133408,-0.00020194898713506824,8.903041837756681e-06,0.0029837965476480935,-0.007207700444126088,-0.008552792376185784,studentt_copula_simulation,studentt,6,0.4872271861913823,0.8321834087882581,0.0172,0,0
2023-02-28,-0.0021863734913640798,-0.00019516500974617773,9.966320046682054e-06,0.0031569479005333703,-0.0074729203125296455,-0.008980455474658365,studentt_copula_simulation,studentt,6,0.4866491348883171,0.8293695661190716,0.0172,0,0
2023-03-01,-0.003351250783851345,-0.0002436539639267639,1.3369731553277276e-05,0.0036564643514298448,-0.008952129639963353,-0.011213197334406167,studentt_copula_simulation,studentt,6,0.48767926616492063,0.8290888234100136,0.017,0,0
2023-03-02,0.0009590072046852249,-0.00024777008067556233,1.2229593654989937e-05,0.003497083592794135,-0.008614771499296002,-0.010681385513457741,studentt_copula_simulation,studentt,6,0.4889570967385337,0.8290543525729571,0.017,0,0
2023-03-03,-0.0017719749290980857,-0.00019625162033998583,9.83592217157784e-06,0.003136227378806875,-0.00751313058043501,-0.008926867219347392,studentt_copula_simulation,studentt,6,0.48930244821393687,0.829922277987865,0.017,0,0
2023-03-06,-0.005589726104715087,-0.000249322694910988,1.1621761816066439e-05,0.003409070520840899,-0.00830415122260801,-0.010288411656782088,studentt_copula_simulation,studentt,6,0.49213512151878724,0.8316784452119762,0.017,0,0
2023-03-08,-0.001749786798314723,-0.00023222155812878165,1.1670165773612273e-05,0.003416162433727687,-0.008251869613577012,-0.010163336581971754,studentt_copula_simulation,studentt,6,0.4951009777713592,0.831357396793407,0.017,0,0
2023-03-09,0.0015674189637411295,-0.00023763451864895126,1.0995298169980428e-05,0.003315915887048468,-0.007990772148827072,-0.009894544046620803,studentt_copula_simulation,studentt,6,0.49435148741507867,0.8310908127404575,0.017,0,0
2023-03-10,-0.0013765905742966211,-0.00023850095802497876,1.1470333321930033e-05,0.0033867880538838023,-0.008152912592655267,-0.010171482661166268,studentt_copula_simulation,studentt,6,0.4946847039585009,0.8336701716941032,0.0182,0,0
2023-03-13,0.0025185605584754356,-0.00019770599108357735,9.499569230516683e-06,0.003082137120654544,-0.00736547687345156,-0.008770793049119324,studentt_copula_simulation,studentt,6,0.4943916622243346,0.833491751188746,0.0178,0,0
2023-03-14,0.003514730880899819,-0.00017305443474764838,1.0670046431986543e-05,0.0032665037015112263,-0.007855493611745496,-0.009307969039609437,studentt_copula_simulation,studentt,6,0.4947466256864576,0.83352412093213,0.017599999999999998,0,0
2023-03-15,0.0026154131777818,-0.00017328914886544463,1.0779154293162337e-05,0.003283162239847787,-0.0077971398915990245,-0.009303730141499501,studentt_copula_simulation,studentt,6,0.49433107822903344,0.8340755350042627,0.016,0,0
2023-03-16,0.0037567471215886883,-0.0001714375672660244,1.0692041039424856e-05,0.0032698686578247842,-0.007817707003275646,-0.009254392507817151,studentt_copula_simulation,studentt,6,0.4933577846552891,0.8334439455138348,0.0158,0,0
2023-03-17,-0.005647698391888056,-0.00016749848293578338,1.0388872293265561e-05,0.0032231773598834987,-0.007707045226482025,-0.009117865852720638,studentt_copula_simulation,studentt,6,0.4915089279793511,0.8329333659286953,0.0158,0,0
2023-03-20,0.0031734104084639725,-0.00017517645788497666,1.0127393817668065e-05,0.003182356645265905,-0.007531180475634857,-0.009023577119281116,studentt_copula_simulation,studentt,6,0.4910353918877731,0.8331276790828412,0.0158,0,0
