date,portfolio_return,portfolio_mean_forecast,portfolio_variance_forecast,portfolio_volatility_forecast,portfolio_var_forecast,portfolio_cvar_forecast,portfolio_risk_model,copula_family,copula_df,copula_avg_abs_correlation,copula_max_abs_correlation,copula_lower_tail_dependence,portfolio_var_breach,portfolio_cvar_breach
2023-07-06,-0.002722939324975915,8.708603070774501e-05,9.77567234057999e-06,0.0031266071612180493,-0.007537374210423742,-0.009944948342468778,studentt_copula_simulation,studentt,6,0.48736527059705964,0.818993527304699,0.016,0,0
2023-07-07,2.708410856522292e-05,9.25447350328149e-05,1.0923307953499719e-05,0.00330504280660625,-0.007688609767601131,-0.010152504468459545,studentt_copula_simulation,studentt,6,0.4877996815247411,0.8190786236489086,0.016,0,0
2023-07-10,0.0014830317507508184,-0.00011707000018533864,1.0809177799347722e-05,0.0032877314062051545,-0.008077827923452376,-0.009626099961083932,studentt_copula_simulation,studentt,6,0.4893719097377976,0.8198136376599748,0.016,0,0
2023-07-11,0.00038256548597637163,-0.00010865116858803141,1.0566893967229914e-05,0.003250675924670116,-0.007846314539034888,-0.00946608119924539,studentt_copula_simulation,studentt,6,0.48916034470967046,0.8193690624829101,0.0162,0,0
2023-07-12,0.0019907738900939442,-0.00011892863550026145,1.0015175750187373e-05,0.003164676247294085,-0.0076136343927345786,-0.009236679396739438,studentt_copula_simulation,studentt,6,0.4897125713280824,0.8193846935108047,0.0162,0,0
2023-07-13,-0.001455601809049245,-0.00012268835173644886,9.580521042527474e-06,0.0030952416775637203,-0.00746339163863326,-0.009046647240036227,studentt_copula_simulation,studentt,6,0.4893930692597655,0.8191571762855412,0.0162,0,0
2023-07-14,-0.007680890824672382,-0.00011614181197841358,1.195493807465314e-05,0.0034575913689522566,-0.008197523166239132,-0.009859523942816762,studentt_copula_simulation,studentt,6,0.4900564573837526,0.82082033334343,0.0162,0,0
2023-07-17,0.0011677991627219164,-0.00013630515661066829,1.0951256311513018e-05,0.003309268244115762,-0.00784658964509773,-0.00969006774145938,studentt_copula_simulation,studentt,6,0.49098735669931715,0.8199324451250761,0.0162,0,0
2023-07-18,-0.003705412650385931,-0.00012433456434363888,1.0283868004699617e-05,0.0032068470504063046,-0.007618612377050192,-0.009405737765267519,studentt_copula_simulation,studentt,6,0.49020709268717644,0.8191899686241768,0.016,0,0
2023-07-19,0.0005206160294615181,-0.00014298599230283947,9.734812735948703e-06,0.00312006614288042,-0.007452801857204489,-0.009175207579978079,studentt_copula_simulation,studentt,6,0.4902875838639966,0.8194609005107983,0.016,0,0
2023-07-20,0.005371401319000935,-0.00014583348346777102,9.49255819491897e-06,0.003080999544777469,-0.007367831463241639,-0.009054364236290352,studentt_copula_simulation,studentt,6,0.489562531770478,0.8185192353539346,0.0162,0,0
2023-07-21,0.008605083505269118,-0.00013718701617466167,9.556693909423192e-06,0.003091390287463424,-0.0073750147207979,-0.009044286157395318,studentt_copula_simulation,studentt,6,0.48986860005777516,0.81915657905434,0.016800000000000002,0,0
2023-07-24,0.0012274184409846178,-9.173566177666191e-05,1.6491731158728057e-05,0.004061001250766621,-0.009170180578790802,-0.011380115181545487,studentt_copula_simulation,studentt,6,0.49173560917567843,0.8168854311854261,0.016,0,0
2023-07-25,-0.0014858025944000097,-9.291574082700196e-05,1.442207327277293e-05,0.003797640487562367,-0.008560865034959455,-0.010737059218361161,studentt_copula_simulation,studentt,6,0.49146321972198,0.8172961679919354,0.016,0,0
2023-07-26,0.0005034247916642087,-0.00010386913762872765,1.3701847376270246e-05,0.0037016006505659477,-0.008336742521180385,-0.010490130368291727,studentt_copula_simulation,studentt,6,0.4914953763308122,0.8167121187215416,0.0166,0,0
2023-07-27,0.00834634352729191,-0.00010371745433734018,1.278812179311369e-05,0.003576048348822159,-0.008119782182787525,-0.010140902978770273,studentt_copula_simulation,studentt,6,0.4918471022791972,0.8157754761796431,0.016,0,0
2023-07-28,-0.0005111846441088197,-8.216785570035255e-05,1.2601067715109748e-05,0.0035497982640017374,-0.008089268284221338,-0.010126212556079877,studentt_copula_simulation,studentt,6,0.4888048653823495,0.8159260170607344,0.0166,0,0
2023-07-31,-0.005766489234034999,-7.181233875318931e-05,1.247998097741603e-05,0.0035327016541757427,-0.008124371708740325,-0.010071859615421093,studentt_copula_simulation,studentt,6,0.48717170359076817,0.8162972666468047,0.016800000000000002,0,0
2023-08-01,-0.0024403688211873664,-8.384965191305021e-05,1.2658418480460535e-05,0.003557867125183364,-0.008178016754431855,-0.010090561612683844,studentt_copula_simulation,studentt,6,0.4875587388767356,0.8180362657126656,0.016800000000000002,0,0
2023-08-02,0.0024844655807521043,-9.729157735957741e-05,1.1821362972090902e-05,0.003438220902165959,-0.007889534426951046,-0.009796050283209373,studentt_copula_simulation,studentt,6,0.4887667898392727,0.8182198343222584,0.016800000000000002,0,0
2023-08-03,0.0025756166710162454,-6.636728652338584e-05,1.3914578435943101e-05,0.0037302249846280187,-0.008569047634027376,-0.010544241896718593,studentt_copula_simulation,studentt,6,0.4889805017639276,0.8181184617053432,0.016800000000000002,0,0
2023-08-04,-5.9677728854623524e-05,-6.869212616885745e-05,1.2257385321141317e-05,0.003501054886907847,-0.008089394838296042,-0.010030372438230274,studentt_copula_simulation,studentt,6,0.4878630319466211,0.8186069491367431,0.016800000000000002,0,0
2023-08-07,0.0019657938209260983,-7.147156729659432e-05,1.1137084317351012e-05,0.00333722704012643,-0.00777069428640208,-0.00959410182345332,studentt_copula_simulation,studentt,6,0.48853126365535077,0.8181489502175755,0.016800000000000002,0,0
2023-08-08,0.001763108092754262,-8.120843827214926e-05,1.0378268237985237e-05,0.003221531970660114,-0.007540744946127245,-0.00930360197923142,studentt_copula_simulation,studentt,6,0.4900549059827356,0.8182103964784591,0.016800000000000002,0,0
2023-08-09,0.0002854029608254649,-6.981423285480733e-05,1.0028990638979462e-05,0.0031668581652766615,-0.007417347622389893,-0.00914603314372893,studentt_copula_simulation,studentt,6,0.4897279222667616,0.8178737430729449,0.016800000000000002,0,0
2023-08-10,-0.003268174212136543,-7.09003587684482e-05,9.673071546553833e-06,0.003110156193272909,-0.007297976143914688,-0.008996712429447438,studentt_copula_simulation,studentt,6,0.4892154480704658,0.8179503791124825,0.0166,0,0
2023-08-11,-0.004239869772858285,-8.820390671708402e-05,9.50081796821472e-06,0.0030823396905945845,-0.007315888693779756,-0.009008479200255399,studentt_copula_simulation,studentt,6,0.4919682177178724,0.822990700877428,0.0166,0,0
2023-08-14,-0.0007238744927247076,0.00025741920173317595,1.5538589517592168e-05,0.003941901764071775,-0.009853824583789922,-0.012479154132699108,studentt_copula_simulation,studentt,6,0.49259516995866237,0.8240688882908069,0.0166,0,0
2023-08-16,-0.003422237233352554,0.00018355502713726378,1.5177449517420125e-05,0.0038958246261119257,-0.009830587626332817,-0.012631441298961878,studentt_copula_simulation,studentt,6,0.4941149650057726,0.8243716848856947,0.0166,0,0
2023-08-17,0.00222374024134675,-6.562410772714777e-06,1.0493382181671844e-05,0.0032393490367158407,-0.008147630310650722,-0.010773609515770466,studentt_copula_simulation,studentt,6,0.49451863625640274,0.8246030766675996,0.0164,0,0
2023-08-18,0.0024214519972516335,1.2328377286873165e-05,1.1219499851650705e-05,0.0033495521867334304,-0.008243628775480441,-0.010803459971048058,studentt_copula_simulation,studentt,6,0.49526837736531537,0.8246969021203867,0.0164,0,0
2023-08-21,-0.002290415672827617,2.9508719726493138e-05,1.1328308838557683e-05,0.0033657553147187756,-0.008144402913215361,-0.010749796710890451,studentt_copula_simulation,studentt,6,0.4964489544811571,0.8245844846064051,0.0164,0,0
2023-08-22,-0.00029223317708915175,3.495239457931632e-05,1.0732418085175494e-05,0.0032760369480785002,-0.007952996521265856,-0.01041660412545093,studentt_copula_simulation,studentt,6,0.49803042300721423,0.8261491129948346,0.0164,0,0
2023-08-23,0.004618113724296435,3.40470766575548e-05,1.0240167518254409e-05,0.0032000261746202028,-0.007783367686580567,-0.010151762378042748,studentt_copula_simulation,studentt,6,0.49899617998125506,0.8271125996916325,0.0164,0,0
2023-08-24,-0.0002643358981302413,5.103996011645979e-05,1.0380460211510578e-05,0.0032218721593990315,-0.007824263022834435,-0.010129595879527603,studentt_copula_simulation,studentt,6,0.4981716808653934,0.8259835531242178,0.0164,0,0
2023-08-25,0.0003557252785051368,6.688197860639413e-05,1.0446076370275697e-05,0.0032320390421954523,-0.007670528790122316,-0.010025088068280038,studentt_copula_simulation,studentt,6,0.49805679988247703,0.8268089135551846,0.0164,0,0
2023-08-28,0.002818547444641606,6.961295393130744e-05,1.0672678784306814e-05,0.003266906607833596,-0.007830601635794441,-0.01021125762611339,studentt_copula_simulation,studentt,6,0.49897662309344015,0.8274171291622683,0.0162,0,0
2023-08-29,-0.0006653005929280198,7.593560341580622e-05,1.0192535674053514e-05,0.003192575085108182,-0.007755581282170157,-0.010052316744586247,studentt_copula_simulation,studentt,6,0.49849245536467934,0.8271134552143585,0.0162,0,0
2023-08-30,-0.0023989728930273735,7.749221511613803e-05,9.656820903167627e-06,0.003107542582679701,-0.007586627866789529,-0.009793941322728886,studentt_copula_simulation,studentt,6,0.4987150829916394,0.8270781961700843,0.016,0,0
2023-08-31,-0.0007984289930988986,6.3334550727198e-05,9.64837478595656e-06,0.0031061833149311326,-0.007615362047691069,-0.00981411264450101,studentt_copula_simulation,studentt,6,0.4979885357910934,0.8251774503182228,0.0162,0,0
2023-09-01,-0.003773564647689742,7.434249069437724e-05,1.015471158012236e-05,0.0031866458196860158,-0.007616180520011332,-0.009987278174167223,studentt_copula_simulation,studentt,6,0.498233128326918,0.826570994192716,0.0162,0,0
2023-09-04,-0.005935702626945538,8.152654079334288e-05,1.1792318344377003e-05,0.0034339945172316456,-0.008078596317378036,-0.0104497864517407,studentt_copula_simulation,studentt,6,0.49718916460994234,0.8263721062966083,0.0164,0,0
2023-09-05,-0.0022596207526830447,6.954729397901754e-05,1.1162831557626598e-05,0.0033410823931215162,-0.007745661020239131,-0.010205112065893569,studentt_copula_simulation,studentt,6,0.49738744446933875,0.8270246113873665,0.0162,0,0
