date,portfolio_return,portfolio_mean_forecast,portfolio_variance_forecast,portfolio_volatility_forecast,portfolio_var_forecast,portfolio_cvar_forecast,portfolio_risk_model,copula_family,copula_df,copula_avg_abs_correlation,copula_max_abs_correlation,copula_lower_tail_dependence,portfolio_var_breach,portfolio_cvar_breach
2023-01-04,-0.036156254520708475,0.001423061010874651,0.00018151416809906917,0.013472719402521125,-0.031002769099683847,-0.03600103620055917,gaussian_copula_simulation,gaussian,6,0.5438128026257295,0.8888712189658048,0.015600000000000003,1,1
2023-06-12,-0.03163823383011721,0.000609885818802428,7.490299833040476e-05,0.008654651831841923,-0.01957362610450963,-0.022634155088673485,gaussian_copula_simulation,gaussian,6,0.5338182098071454,0.8927594647135286,0.014266666666666669,1,1
2023-01-12,-0.029735358995849115,0.0012369070146039814,0.0001622706877527079,0.012738551242300198,-0.02959128190409715,-0.03386108852508911,gaussian_copula_simulation,gaussian,6,0.542359678308896,0.8902678986331831,0.015466666666666668,1,0
2023-02-02,-0.02800176799309395,0.0006659821415219703,0.00010242705303487762,0.010120625130636824,-0.023802894240970644,-0.02735065530126382,gaussian_copula_simulation,gaussian,6,0.5352010216985938,0.8932211579750914,0.014400000000000001,1,1
2023-06-27,-0.025165231635004393,0.0009405392377674081,0.00012207809064374145,0.011048895449036589,-0.024186703310248584,-0.028604727789599813,gaussian_copula_simulation,gaussian,6,0.5285234057594504,0.8910270837279495,0.01386666666666667,1,0
2023-05-08,-0.023995108299373347,0.0008321177203492362,9.198625676349578e-05,0.009590946604141625,-0.02160603431585463,-0.025736477898401833,gaussian_copula_simulation,gaussian,6,0.5340334716278775,0.8936361198304428,0.014400000000000001,1,0
2023-10-04,-0.023975407342514465,0.0011344433836919894,0.0001606921406840796,0.01267644037906855,-0.028202945860422247,-0.03456173672991798,gaussian_copula_simulation,gaussian,6,0.4872075452720984,0.8819454314713346,0.015466666666666667,0,0
2023-06-28,-0.023048623402606716,0.0007461857280379761,0.00013921550301824903,0.011798961946639586,-0.02613099317380551,-0.03177882985846581,gaussian_copula_simulation,gaussian,6,0.5284301915102029,0.893586638520548,0.014133333333333335,0,0
2023-11-14,-0.022526261464742126,0.0006313133818929944,9.351096222267402e-05,0.009670106629333207,-0.021701125508842206,-0.02642776097387451,gaussian_copula_simulation,gaussian,6,0.4803416282839728,0.8786685918572346,0.014533333333333336,1,0
2023-05-25,-0.021823726725942016,0.0013734785771528895,0.00013548010499813253,0.011639592131949148,-0.025799628040730726,-0.030513628101759026,gaussian_copula_simulation,gaussian,6,0.5347001484529509,0.8909036592887949,0.014533333333333336,0,0
2023-12-06,-0.02074426863595391,0.0004663977537261646,8.064654716572327e-05,0.008980342263283914,-0.020734256986279172,-0.024485373599817045,gaussian_copula_simulation,gaussian,6,0.4703971192079744,0.8763290916777484,0.013733333333333335,1,0
2023-01-09,-0.020438327257228828,0.0012927844656766814,0.00017744732391673635,0.013320935549605228,-0.03094287995126177,-0.03547777332779523,gaussian_copula_simulation,gaussian,6,0.5456214193082014,0.8899174096687865,0.015466666666666668,0,0
2023-12-01,-0.019331269232643056,0.000485091730587534,8.084458688447948e-05,0.008991361792547305,-0.02079595889235378,-0.024566798084084632,gaussian_copula_simulation,gaussian,6,0.4709664392375144,0.8762970631021318,0.013733333333333335,0,0
2023-11-03,-0.0189971379813898,0.0006846207016002634,9.889969296953638e-05,0.009944832475689894,-0.02211306664019579,-0.02629014465431659,gaussian_copula_simulation,gaussian,6,0.48135283805534795,0.8779915819916783,0.014266666666666669,0,0
2023-02-01,-0.018728479301299727,0.0006983372465596605,0.00010479536485160551,0.010236960723359523,-0.024170069258227626,-0.027796487471527423,gaussian_copula_simulation,gaussian,6,0.5357436273984895,0.8925065654551383,0.014400000000000001,0,0
2023-06-30,-0.017661067840447853,0.0008467639515602544,0.0001188724480728787,0.010902864214181459,-0.024339604672163322,-0.02838361715431954,gaussian_copula_simulation,gaussian,6,0.5264241122441086,0.8931742595966479,0.014400000000000001,0,0
2023-04-28,-0.017520555305140184,0.00155086560931754,0.00016378027066526985,0.012797666610178195,-0.028717719629257822,-0.033727966044482215,gaussian_copula_simulation,gaussian,6,0.5331371202442285,0.8924770249933719,0.014400000000000001,0,0
2022-12-29,-0.017298682678221433,0.0015227749942407576,0.0002054859458520172,0.014334780983747788,-0.03294588672657535,-0.03851959154905277,gaussian_copula_simulation,gaussian,6,0.5434881998052432,0.8889600741921897,0.015466666666666668,0,0
2023-12-21,-0.017266930129786306,0.0004175846058725444,0.00010635583010047083,0.01031289630028688,-0.02334671763005427,-0.028063743745288416,gaussian_copula_simulation,gaussian,6,0.4639463756267565,0.8775412482338776,0.01306666666666667,0,0
2023-03-29,-0.016341274539837802,0.0013966590327661134,0.00016915239792447337,0.013005860137817621,-0.0291322366855981,-0.03429244128412503,gaussian_copula_simulation,gaussian,6,0.5337376988215616,0.8917410173300306,0.014800000000000002,0,0
