date,portfolio_return,portfolio_mean_forecast,portfolio_variance_forecast,portfolio_volatility_forecast,portfolio_var_forecast,portfolio_cvar_forecast,portfolio_risk_model,copula_family,copula_df,copula_avg_abs_correlation,copula_max_abs_correlation,copula_lower_tail_dependence,portfolio_var_breach,portfolio_cvar_breach
2022-12-29,-0.017298682678221433,0.0015227749942407576,0.0002054859458520172,0.014334780983747788,-0.03294588672657535,-0.03851959154905277,gaussian_copula_simulation,gaussian,6,0.5434881998052432,0.8889600741921897,0.015466666666666668,0,0
2022-12-30,0.004377872139129435,0.0014841029842965205,0.0002011685611602752,0.01418339032672637,-0.032662522872137424,-0.03798206078126589,gaussian_copula_simulation,gaussian,6,0.543220446155403,0.8892257628095379,0.015466666666666668,0,0
2023-01-03,-0.004432417519672827,0.0014623041910558007,0.00018913173127911887,0.01375251727063518,-0.031686105748923575,-0.0367589855751436,gaussian_copula_simulation,gaussian,6,0.5440599655790554,0.8891132404117302,0.015733333333333335,0,0
2023-01-04,-0.036156254520708475,0.001423061010874651,0.00018151416809906917,0.013472719402521125,-0.031002769099683847,-0.03600103620055917,gaussian_copula_simulation,gaussian,6,0.5438128026257295,0.8888712189658048,0.015600000000000003,1,1
2023-01-05,-0.007711472679233999,0.0013518689468678272,0.0001932224338338783,0.013900447253015936,-0.032114770438365955,-0.037224797306330146,gaussian_copula_simulation,gaussian,6,0.5446003796090271,0.8901126442515219,0.015466666666666668,0,0
2023-01-06,-0.0025176953929313406,0.0013002621031220649,0.00018538268595650028,0.01361553105671976,-0.03150256207510247,-0.03636771795032417,gaussian_copula_simulation,gaussian,6,0.5453762797948102,0.8903248072592599,0.01506666666666667,0,0
2023-01-09,-0.020438327257228828,0.0012927844656766814,0.00017744732391673635,0.013320935549605228,-0.03094287995126177,-0.03547777332779523,gaussian_copula_simulation,gaussian,6,0.5456214193082014,0.8899174096687865,0.015466666666666668,0,0
2023-01-10,-0.009281358005153506,0.0013082909541675238,0.00016442353510297505,0.01282277407985398,-0.029433151105416482,-0.03370190665825509,gaussian_copula_simulation,gaussian,6,0.543694193861524,0.887959580831461,0.015466666666666668,0,0
2023-01-11,-0.0023217617576162253,0.0012391307890074889,0.00016793545520008422,0.012958991287908339,-0.030171496265680383,-0.03444166987555516,gaussian_copula_simulation,gaussian,6,0.5429140752916461,0.8905481658856986,0.015333333333333336,0,0
2023-01-12,-0.029735358995849115,0.0012369070146039814,0.0001622706877527079,0.012738551242300198,-0.02959128190409715,-0.03386108852508911,gaussian_copula_simulation,gaussian,6,0.542359678308896,0.8902678986331831,0.015466666666666668,1,0
2023-01-13,-0.0022624832053969035,0.0011764762341978801,0.00017115256820499563,0.013082529121121636,-0.030907846462745792,-0.03517318121705833,gaussian_copula_simulation,gaussian,6,0.5426073983703106,0.8902911647439354,0.015333333333333336,0,0
2023-01-17,-0.013909599259199434,0.0011991365851186278,0.00016043498730535893,0.012666293353043697,-0.029567908369341436,-0.03382965258718094,gaussian_copula_simulation,gaussian,6,0.5400393165847077,0.8862773312156351,0.014000000000000004,0,0
2023-01-18,0.004269461853992129,0.00118468694035893,0.00014865890980394954,0.012192576011817582,-0.027954582085489208,-0.03241448818210453,gaussian_copula_simulation,gaussian,6,0.5389735328031253,0.8863052692197778,0.014400000000000001,0,0
2023-01-19,0.01125674549395117,0.0012444389452432622,0.00014871731122889244,0.012194970735056827,-0.027181503277553774,-0.032227902663653156,gaussian_copula_simulation,gaussian,6,0.5385066263837608,0.8841979617625513,0.014400000000000001,0,0
2023-01-20,-0.004290396961656673,0.0012578887770601194,0.00015106748824034478,0.012290951478235718,-0.02723752979469782,-0.03250949398161066,gaussian_copula_simulation,gaussian,6,0.5380307495920825,0.8832876136895192,0.014400000000000001,0,0
