asset,mean_arch_volatility_forecast,mean_custom_volatility_forecast,mean_vol_forecast_gap,mean_vol_forecast_ratio,mean_arch_persistence,mean_custom_persistence,mean_persistence_gap,mean_arch_std_resid_sq_lag1_acf,mean_custom_std_resid_sq_lag1_acf,mean_std_resid_sq_acf_gap,mean_alpha_gap,mean_gamma_gap,mean_beta_gap,mean_nu_gap,arch_fallback_rate,custom_fallback_rate,arch_convergence_rate,custom_convergence_rate
^CNXENERGY,0.010695258923594833,0.0106413513555716,-5.3907568023233224e-05,0.995086616345471,0.7979624303448107,0.8894954479273396,0.09153301758252887,0.031942594279674615,0.06809943403106258,0.036156839751387976,0.01599009498324198,-0.08419818612374286,0.11764201566115831,-0.36933260687477126,0.0,0.0,1.0,1.0
^CNXIT,0.010567543415189487,0.010550237672037112,-1.730574315237495e-05,0.9978608173340914,0.9659547078130216,0.9529858103976593,-0.012968897415362337,0.015359300460495707,0.013889946114913976,-0.001469354345581731,1.5025965791708081e-05,0.008351353910889306,-0.017159600336598694,0.5634658640263642,0.0,0.0,1.0,1.0
^CNXPHARMA,0.008302249849214176,0.008500336476456226,0.00019808662724205077,1.023974652385767,0.8736610237469402,0.8764625783201773,0.002801554573237004,-0.005901994784797395,-0.010486079417025274,-0.004584084632227879,0.004024460973842732,0.01621800589565339,-0.009331909348432421,-4.865774079402124,0.0,0.0,1.0,1.0
^NSEBANK,0.008318968205787081,0.00819237089866229,-0.00012659730712479168,0.9857092451646345,0.9720183427718878,0.9727992838729066,0.0007809411010187423,0.08789746774237359,0.08801365599657208,0.0001161882541985016,0.005954127857712974,-0.011847398062986307,0.0007505122747989192,0.5951911971133441,0.0,0.0,1.0,1.0
^NSEI,0.0064456971982547765,0.006817260671212172,0.00037156347295739557,1.0542319340430852,0.9736368658047938,0.9625729057285669,-0.011063960076226838,0.06719752409109885,0.05449497669818,-0.01270254739291885,-1.0473505303104404e-05,0.04338721152506096,-0.032747092333454214,-7.360300553062667,0.0,0.0,1.0,1.0
