date,asset,model,volatility_forecast,variance_forecast,persistence,fallback_used,converged,std_resid_mean,std_resid_variance,std_resid_abs_mean,std_resid_lag1_acf,std_resid_sq_lag1_acf
2023-07-24,^CNXIT,garch_baseline,0.014943748118025603,0.00022331560781499373,0.9763499376637749,0,1,-0.040111182990004594,0.991357600488038,0.759115449025046,0.05514599862496136,0.015281982294682942
2023-07-24,^CNXPHARMA,garch_baseline,0.006783431439736072,4.601494209759979e-05,0.9972995112816562,0,1,-0.0029457331071201446,0.9809878260558654,0.7565154958902618,0.029833022394200517,0.0728730933815766
2023-07-24,^NSEBANK,garch_baseline,0.007623789449130083,5.812216556466717e-05,0.9907946496171217,0,1,-0.05161490470342253,0.964434670768505,0.7305836939065371,0.08597826664163674,0.09964301717677772
2023-07-24,^NSEI,garch_baseline,0.006538532153888165,4.27524027274294e-05,0.9897097088885988,0,1,-0.053881380281650224,0.9998337469484119,0.7808920247521642,0.07417072605830495,0.07772757981423546
2023-07-25,^CNXENERGY,garch_baseline,0.009796666172695234,9.597466809923109e-05,0.7856294527181693,0,1,-0.05053577599506142,1.005370901973917,0.7737506715189063,0.09302346913730118,0.042294624476546326
2023-07-25,^CNXIT,garch_baseline,0.014715304338462232,0.0002165401817735654,0.9762513385414551,0,1,-0.039060967376584425,0.9890661740402266,0.757293610916712,0.05784376290386859,0.008995075406962892
2023-07-25,^CNXPHARMA,garch_baseline,0.006701465866482126,4.490964475962503e-05,0.9969767686963301,0,1,-0.00389065962366319,0.9706058563308568,0.7532324405393584,0.030237701401150827,0.0733739190664988
2023-07-25,^NSEBANK,garch_baseline,0.007489061373839741,5.6086040261138395e-05,0.9913057733389832,0,1,-0.05013088065176548,0.965822902469151,0.7310826052878854,0.08622202499261133,0.09940332871516538
2023-07-25,^NSEI,garch_baseline,0.00646096813570894,4.1744109250646255e-05,0.990005467942949,0,1,-0.052807195882275684,1.0005268194458612,0.7813756972175294,0.07630122084627511,0.07557038867702058
2023-07-26,^CNXENERGY,garch_baseline,0.010777344853713473,0.00011615116209586427,0.7720032674159705,0,1,-0.05049473553853743,1.006440041201252,0.7745793306100447,0.09174917742548103,0.03920133749626487
2023-07-26,^CNXIT,garch_baseline,0.014534657086366021,0.00021125625661825,0.9760825826884433,0,1,-0.04063294561067064,0.9859209907934723,0.7553397822470918,0.056791675008946,0.009809521452383629
2023-07-26,^CNXPHARMA,garch_baseline,0.006671676780984867,4.451127106993259e-05,0.9968586627403319,0,1,-0.00493332026986937,0.9670816242172694,0.7516016478707093,0.030710789636316498,0.0736020337434979
2023-07-26,^NSEBANK,garch_baseline,0.0072800705683924456,5.299942748077391e-05,0.9921785605314793,0,1,-0.049681381607110296,0.9664935224656901,0.7310865093649739,0.08420147258236396,0.1010856384538788
2023-07-26,^NSEI,garch_baseline,0.006272518898772623,3.934449333545972e-05,0.9905368733938372,0,1,-0.052865338750172235,1.0010508666356268,0.7814912675169198,0.07563511958052899,0.077558747073553
2023-07-27,^CNXENERGY,garch_baseline,0.010505430888859048,0.00011036407816059383,0.7704659561122069,0,1,-0.05120316201544707,1.0082874953558274,0.775622555432465,0.09270950920543548,0.038138191121337296
2023-07-27,^CNXIT,garch_baseline,0.014301066872204175,0.0002045205136832557,0.9768251839482434,0,1,-0.041422754944333944,0.9866643620582426,0.7548684149554223,0.05668478779053114,0.010828227929075274
2023-07-27,^CNXPHARMA,garch_baseline,0.0067002024765204496,4.489271322637076e-05,0.9962894515745184,0,1,-0.005793147679867658,0.9614893544742443,0.7503160900638911,0.031668756742446444,0.07658837694011227
2023-07-27,^NSEBANK,garch_baseline,0.00716488807508707,5.133562112852489e-05,0.9932072902322416,0,1,-0.04880626948167429,0.9633935596930814,0.7297572351393203,0.07751929959775954,0.09789358947474674
2023-07-27,^NSEI,garch_baseline,0.006206499237990389,3.8520632791175284e-05,0.9907039447678242,0,1,-0.05414289588932651,0.9996476006890712,0.780849524913983,0.07225781513122377,0.07794830391147145
2023-07-28,^CNXENERGY,garch_baseline,0.010577840033804776,0.00011189069978076303,0.780843215972239,0,1,-0.051130002194793654,1.008118928399313,0.7754577129818406,0.09510675267978405,0.04067899146844469
2023-07-28,^CNXIT,garch_baseline,0.01407064242150443,0.00019798297815384005,0.9779630459302804,0,1,-0.04104642956522542,0.989342622681054,0.7559674654156534,0.05710646086692929,0.01340322901109424
2023-07-28,^CNXPHARMA,garch_baseline,0.007132352501668634,5.0870452208058826e-05,0.9958698258909604,0,1,0.0022712990078794064,0.9592530334191495,0.7424345485992414,0.03805142701383647,0.07337921183446691
2023-07-28,^NSEBANK,garch_baseline,0.007639174909585316,5.8356993299237826e-05,0.990071277723634,0,1,-0.046264074328736714,0.9626779634071644,0.7305160026940041,0.08222645597234926,0.09620776597425254
2023-07-28,^NSEI,garch_baseline,0.006319330828042159,3.9933942114244e-05,0.9903644796151915,0,1,-0.05427338209456374,0.9984262499923847,0.7803443227752461,0.0762337173999515,0.0765461342957111
2023-07-31,^CNXENERGY,garch_baseline,0.011150395523706929,0.00012433132033510354,0.7868801575299595,0,1,-0.05038479764224218,1.006425019827042,0.7749264001694741,0.09577663501871697,0.04258898153403596
2023-07-31,^CNXIT,garch_baseline,0.014102723395311725,0.0001988868071646727,0.9747864922918259,0,1,-0.04115034346548199,0.9835845678705497,0.7538296585663992,0.05608521567407459,0.012598615880093289
2023-07-31,^CNXPHARMA,garch_baseline,0.007108201264115,5.052652521116607e-05,0.9955124660275196,0,1,0.001758362687186402,0.953152621346428,0.7398725962334056,0.04058675726894137,0.05687765881760352
2023-07-31,^NSEBANK,garch_baseline,0.007591223376779153,5.7626672356158284e-05,0.9905030115028876,0,1,-0.044165938308577346,0.9624598538415157,0.7303188957057694,0.08180362678901515,0.09622155858887285
2023-07-31,^NSEI,garch_baseline,0.006225070583689787,3.875150377191991e-05,0.9901468781074281,0,1,-0.053121456881639745,0.9961260274745748,0.7789546362661784,0.07847773997297065,0.0783754346508138
2023-08-01,^CNXENERGY,garch_baseline,0.012191410522803824,0.00014863049053553184,0.7690549970793175,0,1,-0.05036881410809957,1.0078145971158199,0.7758237900510967,0.09645327061037846,0.0379147806048196
2023-08-01,^CNXIT,garch_baseline,0.014093750939409577,0.00019863381554210833,0.9749206843561706,0,1,-0.04044870496065344,0.9862284181783106,0.755415654643908,0.054608757847932836,0.012396735133861256
2023-08-01,^CNXPHARMA,garch_baseline,0.0070860348308051805,5.021188962338421e-05,0.9950648922885638,0,1,0.0015618657501543182,0.9463382877341917,0.7373207981218111,0.04076721055416253,0.057808329920643706
2023-08-01,^NSEBANK,garch_baseline,0.0074289012150805175,5.518857326342479e-05,0.9916867325260961,0,1,-0.04362988608285865,0.9581356043145216,0.7280453908509495,0.08197957028939727,0.0969059672665259
2023-08-01,^NSEI,garch_baseline,0.0061524781500909165,3.785298738734615e-05,0.9905150787562272,0,1,-0.053448339852970365,0.9973646486682358,0.7801598754036747,0.07753946933176457,0.07798697477928107
2023-08-02,^CNXENERGY,garch_baseline,0.011034926842834141,0.00012176961042670147,0.7950771042664285,0,1,-0.0511579372564501,1.0063251820670545,0.7746959252912595,0.09480788854077636,0.04450351844972617
2023-08-02,^CNXIT,garch_baseline,0.014000312589397027,0.00019600875260082886,0.9757775724931881,0,1,-0.0401631507065047,0.9893496648543962,0.7574555978204817,0.05639282956381805,0.012492519046521076
2023-08-02,^CNXPHARMA,garch_baseline,0.009950255786990192,9.900759022653179e-05,0.8526888921087499,0,1,-0.015319640085931592,1.0073807493437472,0.7622972181981695,0.05097940880114538,0.0031699169606204188
2023-08-02,^NSEBANK,garch_baseline,0.0071853133308549515,5.162872766256188e-05,0.9929882152658718,0,1,-0.043424946748952656,0.9603028517586827,0.7286789283580499,0.08044103457104627,0.09764816196955367
2023-08-02,^NSEI,garch_baseline,0.005997448495127507,3.59693884517072e-05,0.991119589760528,0,1,-0.05357856722880244,0.9979387162385596,0.7801825962891672,0.07558887681452792,0.07823711373167762
2023-08-03,^CNXENERGY,garch_baseline,0.012763642435106689,0.0001629105682112562,0.800629423325008,0,1,-0.05150366110114756,1.0044491402614382,0.7740552740437142,0.09453017433794388,0.04520884494906669
2023-08-03,^CNXIT,garch_baseline,0.013855693431738356,0.00019198024047431742,0.9771168779008591,0,1,-0.03964101504303822,0.9923416286275429,0.7590839805545566,0.05552151988081737,0.01275614139364558
2023-08-03,^CNXPHARMA,garch_baseline,0.00808197737832811,6.531835834380733e-05,0.9951365563366149,0,1,0.003178590382019138,0.9978781687123814,0.7611597323874926,0.04852363536146861,0.04188314862475387
2023-08-03,^NSEBANK,garch_baseline,0.00809640208819727,6.555172677376511e-05,0.9903223300406552,0,1,-0.045237482334259255,0.9595504653986349,0.7286137054609007,0.08046550797931235,0.09511027586278695
2023-08-03,^NSEI,garch_baseline,0.0065429203372822054,4.2809806540021086e-05,0.9899057649113633,0,1,-0.05401208800068041,0.9969112927487923,0.7795077565880077,0.07544065941355416,0.07635929707642572
2023-08-04,^CNXENERGY,garch_baseline,0.011718105552139407,0.0001373139977310804,0.8008681195427718,0,1,-0.052139236288500715,1.0040244005538317,0.7737118590916404,0.09527961832160417,0.04532346745406811
2023-08-04,^CNXIT,garch_baseline,0.013645377766991772,0.00018619633440391335,0.9790103693637581,0,1,-0.03873328908717013,0.9955316797272916,0.7603517973873916,0.05558747259387612,0.014280101067973023
2023-08-04,^CNXPHARMA,garch_baseline,0.007160411133028857,5.127148759400361e-05,0.9979758062963375,0,1,0.004784252249143911,1.035559478453781,0.7752696825677021,0.03758253827567734,0.07853190656766594
2023-08-04,^NSEBANK,garch_baseline,0.008597222841610628,7.391224058831151e-05,0.9887731440904863,0,1,-0.04648323612917691,0.9568470833901975,0.7277767111928918,0.08700309306913562,0.09535776607228545
2023-08-04,^NSEI,garch_baseline,0.006708761632615166,4.5007482643249305e-05,0.9896120680365896,0,1,-0.05394165078213927,0.9974414047732634,0.7801969797293636,0.07982285927586577,0.07646803257397321
2023-08-07,^CNXENERGY,garch_baseline,0.0106762011264114,0.00011398127049158804,0.7896190693841765,0,1,-0.05215282564054307,1.005247295343258,0.773618312617685,0.09457176729330481,0.042794751759682594
2023-08-07,^CNXIT,garch_baseline,0.013749105018051743,0.00018903788879741563,0.9771383867262857,0,1,-0.03862531416385219,0.992908675818847,0.7594040948041203,0.054199005078725666,0.013529934168274674
2023-08-07,^CNXPHARMA,garch_baseline,0.008083266812424808,6.533920236084833e-05,0.9946867307233713,0,1,0.002276997303498561,0.9966723159550597,0.7625456952594615,0.05060579909645563,0.05338167060860192
2023-08-07,^NSEBANK,garch_baseline,0.00857519916004546,7.353404063444437e-05,0.9883713861202907,0,1,-0.047509891873020904,0.9608555287565806,0.7298488359124268,0.08429093168319156,0.09445786540089998
2023-08-07,^NSEI,garch_baseline,0.006698859107705177,4.4874713344884604e-05,0.9896644163119058,0,1,-0.05381604987957988,0.998074759455454,0.7807841196850284,0.07713651714993933,0.07568728717350996
2023-08-08,^CNXENERGY,garch_baseline,0.009947810494638836,9.895893363724659e-05,0.7693629696556065,0,1,-0.05198904256774533,1.0070753808350579,0.7738214522975884,0.0948184262929547,0.037847425466414605
2023-08-08,^CNXIT,garch_baseline,0.013645052279985581,0.00018618745172353972,0.9787285077650424,0,1,-0.038106980091043234,0.9959749880067793,0.7610797070060573,0.05562995529510858,0.014182278721809077
2023-08-08,^CNXPHARMA,garch_baseline,0.008991164272582636,8.084103497656645e-05,0.9926004643948196,0,1,-0.001442034133930619,1.0054355682849532,0.7683031891543617,0.05887172762954159,0.03586415374373931
2023-08-08,^NSEBANK,garch_baseline,0.008297898360850462,6.885511720700478e-05,0.9893179714325673,0,1,-0.047294754432647766,0.9623558177008683,0.7301035969520299,0.08329817536436972,0.09520997293446178
2023-08-08,^NSEI,garch_baseline,0.006556696998097628,4.299027552486245e-05,0.9900287958515037,0,1,-0.05396980150052171,0.9986529443963563,0.7812965878693915,0.07773807494848194,0.07588080275525055
2023-08-09,^CNXENERGY,garch_baseline,0.009754554474477184,9.515133299554283e-05,0.7981084021501178,0,1,-0.05102407453801868,1.0034598495628249,0.7719537251174488,0.09453121398627595,0.04413365399346158
2023-08-09,^CNXIT,garch_baseline,0.013494677123799587,0.0001821063106755999,0.9791821560546929,0,1,-0.03750075630302297,0.9956900587250669,0.7599347627029688,0.054008043939198086,0.01442319901984192
2023-08-09,^CNXPHARMA,garch_baseline,0.008860332615235274,7.850549405260195e-05,0.9929882342226738,0,1,-0.001774616082979584,1.0065027837666134,0.7693044970683173,0.05992353587269764,0.03680447059671911
2023-08-09,^NSEBANK,garch_baseline,0.008028684267964995,6.445977107466861e-05,0.9901326555073893,0,1,-0.047317339713890974,0.9648498618266526,0.7309668353406875,0.0816437743527195,0.09710275617452357
2023-08-09,^NSEI,garch_baseline,0.006403122876982026,4.0999982577730576e-05,0.9904998602352453,0,1,-0.052642573731502905,0.9984557292309645,0.7805794248117067,0.07281184930540811,0.07711453718634655
2023-08-10,^CNXENERGY,garch_baseline,0.009612202085551965,9.239442893348955e-05,0.7932376436224438,0,1,-0.05013644712997609,1.002683000138966,0.7713429757814558,0.0938812321460012,0.042615620038281544
2023-08-10,^CNXIT,garch_baseline,0.013375717213721402,0.00017890981098144304,0.978994820860127,0,1,-0.03714094505619233,0.9944108599454823,0.758676481102051,0.05524241572221713,0.014690630003233549
2023-08-10,^CNXPHARMA,garch_baseline,0.008867434021380608,7.863138612353827e-05,0.9927924871685556,0,1,-0.002128275148315403,1.0053739093542418,0.7685544011140506,0.06254469476919174,0.03637246393699682
2023-08-10,^NSEBANK,garch_baseline,0.007834927639647415,6.138609111851102e-05,0.9916413329289774,0,1,-0.0452690555015865,0.9586821005894909,0.7278153099936618,0.07480379055364803,0.09606435804557903
2023-08-10,^NSEI,garch_baseline,0.0063532586400414,4.03638953472607e-05,0.9894227415376097,0,1,-0.054142869948174153,0.9946842511476425,0.7796493620109032,0.07140934141821169,0.07457548323661371
2023-08-11,^CNXENERGY,garch_baseline,0.009368675043174065,8.777207206459256e-05,0.7843933477575592,0,1,-0.050465049509035353,1.0035570833306884,0.7720444117864047,0.09370103318780823,0.0400942375014927
2023-08-11,^CNXIT,garch_baseline,0.01319588546585404,0.0001741313932279379,0.9809149916771248,0,1,-0.03752964358039245,0.9963709782178919,0.7588695181031964,0.05623484841291318,0.015839177072909275
2023-08-11,^CNXPHARMA,garch_baseline,0.008794255993994117,7.733893848790144e-05,0.9930591257062755,0,1,-0.001957477074138062,1.0063949545084017,0.769526184229512,0.06048462573748219,0.03695399708231633
2023-08-11,^NSEBANK,garch_baseline,0.008164223146470443,6.665453958536375e-05,0.9883317288518704,0,1,-0.04640321566130538,0.9560434670965636,0.7285675314831841,0.08144093847100663,0.0884536857746106
2023-08-11,^NSEI,garch_baseline,0.0063694767690727645,4.057023431175762e-05,0.9890379519560075,0,1,-0.052224648732696166,0.9932030175651645,0.7789750199227826,0.07061863719757451,0.07444331269793177
2023-08-14,^CNXENERGY,garch_baseline,0.00926837883715388,8.590284626900192e-05,0.7813493016788602,0,1,-0.05031201102073512,1.0047185917504386,0.7729501232497935,0.09339071445880101,0.03868274611229856
2023-08-14,^CNXIT,garch_baseline,0.013013512220520785,0.00016935150031364382,0.9827866254493651,0,1,-0.036587400163380704,0.998761392148871,0.7591013106011237,0.05635723453521835,0.01667607264672776
